label,image_path,hp,attack,defense,special-attack,special-defense,speed
elekid,dataset/elekid/elekid_32.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_40.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_25.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_22.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_3.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_7.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_17.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_9.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_10.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_33.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_13.png,45,63,37,65,55,95
elekid,dataset/elekid/elekid_19.png,45,63,37,65,55,95
elgyem,dataset/elgyem/elgyem_13.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_16.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_8.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_6.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_1.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_19.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_20.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_10.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_15.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_18.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_12.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_17.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_7.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_9.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_4.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_3.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_2.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_14.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_5.png,55,55,55,85,55,30
elgyem,dataset/elgyem/elgyem_11.png,55,55,55,85,55,30
emboar,dataset/emboar/emboar_7.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_4.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_16.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_11.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_1.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_6.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_8.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_10.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_17.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_9.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_19.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_13.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_5.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_2.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_20.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_12.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_15.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_3.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_14.png,110,123,65,100,65,65
emboar,dataset/emboar/emboar_18.png,110,123,65,100,65,65
emolga,dataset/emolga/emolga_6.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_4.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_1.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_20.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_15.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_12.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_9.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_13.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_7.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_8.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_14.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_5.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_11.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_16.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_18.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_19.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_17.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_10.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_2.png,55,75,60,75,60,103
emolga,dataset/emolga/emolga_3.png,55,75,60,75,60,103
empoleon,dataset/empoleon/empoleon_30.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_3.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_14.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_4.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_7.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_10.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_25.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_22.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_17.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_13.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_19.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_8.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_1.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_32.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_6.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_18.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_11.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_16.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_23.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_24.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_9.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_26.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_2.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_28.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_21.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_5.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_31.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_29.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_20.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_27.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_12.png,84,86,88,111,101,60
empoleon,dataset/empoleon/empoleon_15.png,84,86,88,111,101,60
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_6.png,74,115,70,135,80,106
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_1.png,74,115,70,135,80,106
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_2.png,74,115,70,135,80,106
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_5.png,74,115,70,135,80,106
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_4.png,74,115,70,135,80,106
enamorus-incarnate,dataset/enamorus-incarnate/enamorus-incarnate_3.png,74,115,70,135,80,106
entei,dataset/entei/entei_35.png,115,115,85,90,75,100
entei,dataset/entei/entei_4.png,115,115,85,90,75,100
entei,dataset/entei/entei_3.png,115,115,85,90,75,100
entei,dataset/entei/entei_32.png,115,115,85,90,75,100
entei,dataset/entei/entei_13.png,115,115,85,90,75,100
entei,dataset/entei/entei_14.png,115,115,85,90,75,100
entei,dataset/entei/entei_37.png,115,115,85,90,75,100
entei,dataset/entei/entei_8.png,115,115,85,90,75,100
entei,dataset/entei/entei_30.png,115,115,85,90,75,100
entei,dataset/entei/entei_1.png,115,115,85,90,75,100
entei,dataset/entei/entei_17.png,115,115,85,90,75,100
entei,dataset/entei/entei_6.png,115,115,85,90,75,100
entei,dataset/entei/entei_33.png,115,115,85,90,75,100
entei,dataset/entei/entei_5.png,115,115,85,90,75,100
entei,dataset/entei/entei_2.png,115,115,85,90,75,100
entei,dataset/entei/entei_25.png,115,115,85,90,75,100
entei,dataset/entei/entei_22.png,115,115,85,90,75,100
entei,dataset/entei/entei_10.png,115,115,85,90,75,100
entei,dataset/entei/entei_19.png,115,115,85,90,75,100
entei,dataset/entei/entei_40.png,115,115,85,90,75,100
entei,dataset/entei/entei_18.png,115,115,85,90,75,100
entei,dataset/entei/entei_39.png,115,115,85,90,75,100
entei,dataset/entei/entei_11.png,115,115,85,90,75,100
entei,dataset/entei/entei_34.png,115,115,85,90,75,100
entei,dataset/entei/entei_23.png,115,115,85,90,75,100
entei,dataset/entei/entei_28.png,115,115,85,90,75,100
entei,dataset/entei/entei_9.png,115,115,85,90,75,100
entei,dataset/entei/entei_36.png,115,115,85,90,75,100
entei,dataset/entei/entei_31.png,115,115,85,90,75,100
entei,dataset/entei/entei_7.png,115,115,85,90,75,100
entei,dataset/entei/entei_38.png,115,115,85,90,75,100
entei,dataset/entei/entei_29.png,115,115,85,90,75,100
entei,dataset/entei/entei_20.png,115,115,85,90,75,100
entei,dataset/entei/entei_16.png,115,115,85,90,75,100
entei,dataset/entei/entei_27.png,115,115,85,90,75,100
entei,dataset/entei/entei_12.png,115,115,85,90,75,100
entei,dataset/entei/entei_15.png,115,115,85,90,75,100
entei,dataset/entei/entei_24.png,115,115,85,90,75,100
entei,dataset/entei/entei_21.png,115,115,85,90,75,100
entei,dataset/entei/entei_26.png,115,115,85,90,75,100
escavalier,dataset/escavalier/escavalier_10.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_6.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_19.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_17.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_7.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_9.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_16.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_11.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_18.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_20.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_12.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_15.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_3.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_4.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_14.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_13.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_5.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_2.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_1.png,70,135,105,60,105,20
escavalier,dataset/escavalier/escavalier_8.png,70,135,105,60,105,20
espathra,dataset/espathra/espathra_5.png,95,60,60,101,60,105
espathra,dataset/espathra/espathra_6.png,95,60,60,101,60,105
espathra,dataset/espathra/espathra_4.png,95,60,60,101,60,105
espathra,dataset/espathra/espathra_3.png,95,60,60,101,60,105
espathra,dataset/espathra/espathra_2.png,95,60,60,101,60,105
espathra,dataset/espathra/espathra_1.png,95,60,60,101,60,105
espeon,dataset/espeon/espeon_28.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_18.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_34.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_33.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_19.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_9.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_7.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_39.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_32.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_36.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_15.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_23.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_24.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_40.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_35.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_2.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_12.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_5.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_27.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_20.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_8.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_11.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_10.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_30.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_13.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_4.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_14.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_3.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_37.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_29.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_1.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_38.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_16.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_6.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_25.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_22.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_17.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_26.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_21.png,65,65,60,130,95,110
espeon,dataset/espeon/espeon_31.png,65,65,60,130,95,110
espurr,dataset/espurr/espurr_10.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_9.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_7.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_18.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_11.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_16.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_17.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_1.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_5.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_6.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_8.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_13.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_14.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_2.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_20.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_3.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_4.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_15.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_12.png,62,48,54,63,60,68
espurr,dataset/espurr/espurr_19.png,62,48,54,63,60,68
eternatus,dataset/eternatus/eternatus_1.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_6.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_5.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_13.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_9.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_7.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_12.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_11.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_3.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_4.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_2.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_8.png,140,85,95,145,95,130
eternatus,dataset/eternatus/eternatus_10.png,140,85,95,145,95,130
excadrill,dataset/excadrill/excadrill_5.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_17.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_12.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_15.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_7.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_9.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_14.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_13.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_8.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_16.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_18.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_4.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_3.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_19.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_20.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_10.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_2.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_11.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_1.png,110,135,60,50,65,88
excadrill,dataset/excadrill/excadrill_6.png,110,135,60,50,65,88
exeggcute,dataset/exeggcute/exeggcute_17.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_22.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_25.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_4.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_35.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_10.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_39.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_20.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_3.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_29.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_8.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_38.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_1.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_32.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_19.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_28.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_21.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_26.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_13.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_2.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_5.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_40.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_27.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_12.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_14.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_37.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_30.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_9.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_7.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_15.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_36.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_33.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_11.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_16.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_18.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_23.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_31.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_6.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_34.png,60,40,80,60,45,40
exeggcute,dataset/exeggcute/exeggcute_24.png,60,40,80,60,45,40
exeggutor,dataset/exeggutor/exeggutor_29.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_20.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_19.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_37.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_39.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_12.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_17.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_27.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_10.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_28.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_33.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_31.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_36.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_38.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_15.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_25.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_22.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_5.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_9.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_3.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_13.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_14.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_21.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_2.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_40.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_32.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_26.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_35.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_1.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_6.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_18.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_16.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_11.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_24.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_23.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_8.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_7.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_34.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_30.png,95,95,85,125,75,55
exeggutor,dataset/exeggutor/exeggutor_4.png,95,95,85,125,75,55
exploud,dataset/exploud/exploud_18.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_5.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_2.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_11.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_33.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_35.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_32.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_17.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_29.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_19.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_4.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_10.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_3.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_25.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_22.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_20.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_27.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_16.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_31.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_6.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_15.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_8.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_12.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_23.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_24.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_37.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_30.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_36.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_14.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_9.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_13.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_21.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_38.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_26.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_1.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_28.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_7.png,104,91,63,91,73,68
exploud,dataset/exploud/exploud_34.png,104,91,63,91,73,68
falinks,dataset/falinks/falinks_5.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_2.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_13.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_6.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_1.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_8.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_11.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_10.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_9.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_3.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_4.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_12.png,65,100,100,70,60,75
falinks,dataset/falinks/falinks_7.png,65,100,100,70,60,75
farfetchd,dataset/farfetchd/farfetchd_6.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_12.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_34.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_25.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_22.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_4.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_3.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_19.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_17.png,52,90,55,58,62,60
farfetchd,dataset/farfetchd/farfetchd_10.png,52,90,55,58,62,60
